source_uic,target_uic,weight_minutes,source_name,target_name
87394486,87394494,4.0,Arrou,Courtalain - Saint-Pellerin
87394494,87394452,25.0,Courtalain - Saint-Pellerin,Brou
87394494,87394486,4.0,Courtalain - Saint-Pellerin,Arrou
87395657,87409524,4.0,Brassac-les-Mines Lycée Rabelais,Sainte-Florine Place François
87395657,87734244,2.0,Brassac-les-Mines Lycée Rabelais,Brassac-les-Mines - Sainte-Florine
87395665,87395830,15.0,Issoire Lycée Deville,Le Breuil-sur-Couze Lycée Agricole
87395673,87734202,6.0,Issoire Lycée Murat,Issoire
87395830,87407940,5.0,Le Breuil-sur-Couze Lycée Agricole,Le Breuil-sur-C Salle des F.
87395962,87407502,2.0,Sainte-Florine Lycée Claude Favard,Arrest Usine Melius
87395962,87409524,2.0,Sainte-Florine Lycée Claude Favard,Sainte-Florine Place François
87396002,87111849,157.0,Le Mans,Marne-la-Vallée Chessy
87396002,87391003,54.0,Le Mans,Paris Montparnasse Hall 1 - 2
87396002,87393009,111.0,Le Mans,Versailles Chantiers
87396002,87393579,126.0,Le Mans,Massy-Palaiseau
87396002,87393702,47.0,Le Mans,Massy TGV
87396002,87394007,57.0,Le Mans,Chartres
87396002,87394296,30.0,Le Mans,Nogent-le-Rotrou
87396002,87396036,9.0,Le Mans,La Guierche
87396002,87396044,11.0,Le Mans,Montbizot
87396002,87396200,10.0,Le Mans,Domfront
87396002,87396218,11.0,Le Mans,Conlie
87396002,87396234,19.0,Le Mans,Sillé-le-Guillaume
87396002,87396275,6.0,Le Mans,Champagné
87396002,87396309,11.0,Le Mans,Connerré - Beillé
87396002,87396358,7.0,Le Mans,Voivres
87396002,87396366,9.0,Le Mans,La Suze
87396002,87396408,19.0,Le Mans,Sablé-sur-Sarthe
87396002,87396549,5.0,Le Mans,Arnage
87396002,87396564,12.0,Le Mans,Écommoy
87396002,87396606,26.0,Le Mans,Château-du-Loir
87396002,87444711,30.0,Le Mans,Alençon
87396002,87471003,43.0,Le Mans,Rennes
87396002,87478404,27.0,Le Mans,Laval
87396002,87481002,83.0,Le Mans,Nantes
87396002,87484006,37.0,Le Mans,Angers Saint-Laud
87396002,87741645,539.0,Le Mans,Albertville
87396002,87743872,2.0,Le Mans,Le Mans Hôpital-Université
87396028,87396036,3.0,Neuville,La Guierche
87396028,87743872,5.0,Neuville,Le Mans Hôpital-Université
87396036,87396028,4.0,La Guierche,Neuville
87396036,87396044,3.0,La Guierche,Montbizot
87396044,87396002,13.0,Montbizot,Le Mans
87396044,87396036,3.0,Montbizot,La Guierche
87396044,87396051,3.0,Montbizot,Teillé
87396044,87396077,6.0,Montbizot,Vivoin - Beaumont
87396051,87396044,3.0,Teillé,Montbizot
87396051,87396077,5.0,Teillé,Vivoin - Beaumont
87396077,87396044,6.0,Vivoin - Beaumont,Montbizot
87396077,87396051,4.0,Vivoin - Beaumont,Teillé
87396077,87396093,7.0,Vivoin - Beaumont,La Hutte Coulombiers
87396077,87444711,15.0,Vivoin - Beaumont,Alençon
87396093,87396077,7.0,La Hutte Coulombiers,Vivoin - Beaumont
87396093,87444711,9.0,La Hutte Coulombiers,Alençon
87396200,87396002,12.0,Domfront,Le Mans
87396200,87396218,3.0,Domfront,Conlie
87396200,87743872,9.0,Domfront,Le Mans Hôpital-Université
87396218,87396002,13.0,Conlie,Le Mans
87396218,87396200,3.0,Conlie,Domfront
87396218,87396234,6.0,Conlie,Sillé-le-Guillaume
87396234,87396002,18.0,Sillé-le-Guillaume,Le Mans
87396234,87396218,6.0,Sillé-le-Guillaume,Conlie
87396234,87478552,10.0,Sillé-le-Guillaume,Évron
87396234,87478560,7.0,Sillé-le-Guillaume,Voutré
87396275,87396002,7.0,Champagné,Le Mans
87396275,87396283,2.0,Champagné,Saint-Mars-la-Brière
87396283,87396275,2.0,Saint-Mars-la-Brière,Champagné
87396283,87396291,3.0,Saint-Mars-la-Brière,Montfort-le-Gesnois
87396291,87396283,3.0,Montfort-le-Gesnois,Saint-Mars-la-Brière
87396291,87396309,4.0,Montfort-le-Gesnois,Connerré - Beillé
87396309,87396002,14.0,Connerré - Beillé,Le Mans
87396309,87396291,4.0,Connerré - Beillé,Montfort-le-Gesnois
87396309,87396317,5.0,Connerré - Beillé,Sceaux - Boëssé
87396309,87396325,8.0,Connerré - Beillé,La Ferté-Bernard
87396317,87396309,5.0,Sceaux - Boëssé,Connerré - Beillé
87396317,87396325,5.0,Sceaux - Boëssé,La Ferté-Bernard
87396325,87394296,10.0,La Ferté-Bernard,Nogent-le-Rotrou
87396325,87396309,9.0,La Ferté-Bernard,Connerré - Beillé
87396325,87396317,5.0,La Ferté-Bernard,Sceaux - Boëssé
87396325,87396333,6.0,La Ferté-Bernard,Le Theil - La Rouge
87396333,87394296,6.0,Le Theil - La Rouge,Nogent-le-Rotrou
87396333,87396325,5.0,Le Theil - La Rouge,La Ferté-Bernard
87396358,87396002,8.0,Voivres,Le Mans
87396358,87396366,4.0,Voivres,La Suze
87396366,87396002,11.0,La Suze,Le Mans
87396366,87396358,4.0,La Suze,Voivres
87396366,87396374,5.0,La Suze,Noyen
87396366,87396408,13.0,La Suze,Sablé-sur-Sarthe
87396374,87396366,5.0,Noyen,La Suze
87396374,87396408,10.0,Noyen,Sablé-sur-Sarthe
87396408,87391003,65.0,Sablé-sur-Sarthe,Paris Montparnasse Hall 1 - 2
87396408,87396002,20.0,Sablé-sur-Sarthe,Le Mans
87396408,87396366,13.0,Sablé-sur-Sarthe,La Suze
87396408,87396374,9.0,Sablé-sur-Sarthe,Noyen
87396408,87478404,20.0,Sablé-sur-Sarthe,Laval
87396408,87484006,20.0,Sablé-sur-Sarthe,Angers Saint-Laud
87396408,87484170,7.0,Sablé-sur-Sarthe,Morannes
87396549,87396002,6.0,Arnage,Le Mans
87396549,87396556,4.0,Arnage,Laigné - Saint-Gervais
87396556,87396549,4.0,Laigné - Saint-Gervais,Arnage
87396556,87396564,5.0,Laigné - Saint-Gervais,Écommoy
87396564,87396002,13.0,Écommoy,Le Mans
87396564,87396556,5.0,Écommoy,Laigné - Saint-Gervais
87396564,87396580,5.0,Écommoy,Mayet
87396564,87396606,15.0,Écommoy,Château-du-Loir
87396572,87396580,6.0,Aubigné-Racan,Mayet
87396572,87396598,3.0,Aubigné-Racan,Vaas
87396580,87396564,5.0,Mayet,Écommoy
87396580,87396572,5.0,Mayet,Aubigné-Racan
87396598,87396572,3.0,Vaas,Aubigné-Racan
87396598,87396606,6.0,Vaas,Château-du-Loir
87396606,87396002,29.0,Château-du-Loir,Le Mans
87396606,87396564,15.0,Château-du-Loir,Écommoy
87396606,87396598,6.0,Château-du-Loir,Vaas
87396606,87571000,28.0,Château-du-Loir,Tours
87396606,87571240,31.0,Château-du-Loir,Saint-Pierre-des-Corps
87396606,87571554,7.0,Château-du-Loir,Saint-Paterne
87396895,87734004,3.0,Clermont la Rotonde,Clermont-Ferrand
87396895,87734038,4.0,Clermont la Rotonde,Royat - Chamalières
87398735,87118299,3.0,Bar-sur-Aube Hôtel de Ville,Bar-sur-Aube
87398735,87215608,4.0,Bar-sur-Aube Hôtel de Ville,Bar-sur-Aube Hôpital
87398735,87215616,2.0,Bar-sur-Aube Hôtel de Ville,Bar-sur-Aube Piscine
87400986,87171322,2.0,Magneux - Courlandon,Breuil - Romain
87400986,87171330,4.0,Magneux - Courlandon,Fismes
87401323,87757724,6.0,Mouans-Sartoux,Grasse
87401323,87757732,5.0,Mouans-Sartoux,Ranguin
87402297,87181222,1.0,Colmar Mésanges,Colmar Saint-Joseph
87402297,87182345,1.0,Colmar Mésanges,Logelbach
87402297,87665240,3.0,Colmar Mésanges,Colmar St-Joseph Rue du Val St-Grégoire
87402297,87665331,1.0,Colmar Mésanges,Logelbach Hirn
87402826,87107466,2.0,Bienville,Eurville Mairie
87402826,87578229,5.0,Bienville,Bayard-Route-Eurville
87405571,87191387,1.0,Anzeling Carrefour,Anzeling
87405571,87191395,3.0,Anzeling Carrefour,Freistroff Passage À Niveau
87405712,87141739,3.0,Barisey-la-Côte Mairie,Bulligny Centre
87405712,87141754,2.0,Barisey-la-Côte Mairie,Barisey-la-Côte Gare
87405746,87141259,4.0,Neufchâteau Hôpital,Soulosse Route Nationale
87405746,87141291,5.0,Neufchâteau Hôpital,Neufchâteau
87405753,87141044,5.0,Toul Gare Routière,Toul
87405753,87141721,12.0,Toul Gare Routière,Blénod-lès-Toul Les Naux
87405993,87144212,2.0,Mirecourt Lycée Agricole,Mirecourt
87405993,87144279,23.0,Mirecourt Lycée Agricole,Vittel
87405993,87700955,2.0,Mirecourt Lycée Agricole,Mattaincourt la Poste
87406611,87194274,2.0,Longuyon Pont des Deux Eaux,Longuyon
87406611,87406702,2.0,Longuyon Pont des Deux Eaux,Longuyon La Machine
87406660,87117598,2.0,Cons-la-Grandville Haut Fourneau,Montigny-sur-Chiers Eglise
87406660,87194456,1.0,Cons-la-Grandville Haut Fourneau,Cons-la-Grandville Centre
87406678,87117606,2.0,Cons-la-Grandville Lotissement,Lexy Carrefour
87406678,87194456,1.0,Cons-la-Grandville Lotissement,Cons-la-Grandville Centre
87406686,87406694,2.0,Lexy Providence Usine,Lexy Rue du Square
87406686,87477570,2.0,Lexy Providence Usine,Rehon Poste
87406694,87117606,1.0,Lexy Rue du Square,Lexy Carrefour
87406694,87406686,2.0,Lexy Rue du Square,Lexy Providence Usine
87406702,87194498,3.0,Longuyon La Machine,Viviers-sur-Chiers Mairie
87406702,87406611,1.0,Longuyon La Machine,Longuyon Pont des Deux Eaux
87406710,87194001,1.0,Longwy Espace Bus,Longwy
87406728,87117515,3.0,Bouzonville Rue d'Alzing,Alzing Rue de Brettnach
87406728,87193177,6.0,Bouzonville Rue d'Alzing,Bouzonville
87406728,87735522,4.0,Bouzonville Rue d'Alzing,Bouzonville Institut Providenc
87406736,87193219,11.0,Creutzwald Gare Routière,Merten Centre
87406744,87191007,12.0,Distroff Église,Thionville
87406744,87406819,3.0,Distroff Église,Kuntzig Bibiche
87406744,87406843,4.0,Distroff Église,Metzervisse Église
87406751,87117499,4.0,Ebersviller Centre,Hestroff Eglise
87406751,87191403,5.0,Ebersviller Centre,Aboncourt Mairie
87406769,87193144,3.0,Falck Rue Principale,Falck Gare
87406769,87477158,5.0,Falck Rue Principale,Merten République
87406777,87406793,1.0,Hombourg Chapelle,Hombourg Tilleuls
87406777,87407247,2.0,Hombourg Chapelle,Budange Rue D'Aboncourt
87406793,87406777,2.0,Hombourg Tilleuls,Hombourg Chapelle
87406793,87406801,2.0,Hombourg Tilleuls,Kédange Église
87406801,87191346,1.0,Kédange Église,Kédange Gare
87406801,87406793,2.0,Kédange Église,Hombourg Tilleuls
87406819,87406744,5.0,Kuntzig Bibiche,Distroff Église
87406819,87406827,2.0,Kuntzig Bibiche,Kuntzig Place de la Liberté
87406827,87191304,4.0,Kuntzig Place de la Liberté,Yutz Poitiers
87406827,87406819,2.0,Kuntzig Place de la Liberté,Kuntzig Bibiche
87406835,87191296,4.0,Metzervisse Centre,Metzeresche Fontaine
87406835,87191346,4.0,Metzervisse Centre,Kédange Gare
87406835,87406843,1.0,Metzervisse Centre,Metzervisse Église
87406843,87406744,4.0,Metzervisse Église,Distroff Église
87406843,87406835,1.0,Metzervisse Église,Metzervisse Centre
87406850,87193250,5.0,Cocheren Village,Béning-lès-Saint-Avold
87406850,87406884,4.0,Cocheren Village,Farébersviller Rue du Moulin
87406868,87193508,2.0,Farébersviller Cité,Theding Allée de la Forêt
87406868,87406884,1.0,Farébersviller Cité,Farébersviller Rue du Moulin
87406884,87406850,4.0,Farébersviller Rue du Moulin,Cocheren Village
87406884,87406868,1.0,Farébersviller Rue du Moulin,Farébersviller Cité
87406892,87193508,11.0,Farschviller Centre,Theding Allée de la Forêt
87406892,87194019,8.0,Farschviller Centre,Ebring Croisement
87406892,87737734,2.0,Farschviller Centre,Farschviller Croisement Gare
87406900,87193615,5.0,Sarreguemines Poste,Sarreguemines
87406918,87213108,10.0,Mertzwiller Monuments aux Morts,Schweighouse-sur-Moder
87406918,87213207,1.0,Mertzwiller Monuments aux Morts,Mertzwiller
87406926,87213298,5.0,Philippsbourg Lieschbach,Bannstein Croisement
87406926,87668137,2.0,Philippsbourg Lieschbach,Philippsbourg Falkenstein
87406934,87193821,1.0,Bitche Rue de la Paix,Bitche Ancienne Gare
87406934,87199612,4.0,Bitche Rue de la Paix,Reyersviller Schwangerbach
87406959,87193797,5.0,Enchenberg Mairie,Petit-Réderching
87406959,87635771,7.0,Enchenberg Mairie,Lemberg Mairie
87406967,87193789,2.0,Rohrbach-les-Bitche Carrefour,Rohrbach-lès-Bitche
87406967,87193797,3.0,Rohrbach-les-Bitche Carrefour,Petit-Réderching
87406975,87406983,1.0,Fénétrange Gendarmerie,Fénétrange Le Val Fleuri
87406975,87407122,2.0,Fénétrange Gendarmerie,Fénétrange Carrefour des Étangs
87406975,87476879,1.0,Fénétrange Gendarmerie,Fénétrange Mairie
87406975,87476887,2.0,Fénétrange Gendarmerie,Romelfling Rue de l'Europe
87406975,87476911,3.0,Fénétrange Gendarmerie,Romelfing Église
87406983,87406975,1.0,Fénétrange Le Val Fleuri,Fénétrange Gendarmerie
87406983,87703553,3.0,Fénétrange Le Val Fleuri,Niederstinzel Principale
87406991,87215459,16.0,Sarralbe Centre,Sarre-Union
87406991,87215491,8.0,Sarralbe Centre,Keskastel Gare
87406991,87717769,7.0,Sarralbe Centre,Herbitzheim Msp
87407015,87215350,1.0,Sarraltroff Mairie,Sarraltroff Gare
87407015,87407031,5.0,Sarraltroff Mairie,Sarrebourg Méphisto
87407015,87703629,3.0,Sarraltroff Mairie,Oberstinzel Rue Principale
87407015,87703686,1.0,Sarraltroff Mairie,Sarraltroff Rue de Fénétrange
87407031,87215012,4.0,Sarrebourg Méphisto,Sarrebourg
87407031,87215350,2.0,Sarrebourg Méphisto,Sarraltroff Gare
87407031,87477620,2.0,Sarrebourg Méphisto,Sarrebourg Route de Phalsbourg
87407049,87215103,3.0,Avricourt Rue Des Halles,Igney - Avricourt
87407049,87407056,1.0,Avricourt Rue Des Halles,Avricourt Rue de Lorraine
87407056,87215111,1.0,Avricourt Rue de Lorraine,Avricourt Nouvel Avricourt
87407056,87407049,1.0,Avricourt Rue de Lorraine,Avricourt Rue Des Halles
87407064,87215103,3.0,Igney Mairie,Igney - Avricourt
87407098,87215129,1.0,Réchicourt-le-Château Centre,Réchicourt-le-Château
87407098,87215137,5.0,Réchicourt-le-Château Centre,Gondrexange Domaine Ketzing
87407106,87117697,6.0,Sarrebourg Verreries,Bébing Route Nationale
87407106,87215012,2.0,Sarrebourg Verreries,Sarrebourg
87407114,87192187,5.0,Bénestroff Centre,Bermering Eglise
87407114,87193128,6.0,Bénestroff Centre,Vahl-lès-Bénestroff Mairie
87407122,87215327,4.0,Fénétrange Carrefour des Étangs,Mittersheim Centre
87407122,87406975,2.0,Fénétrange Carrefour des Étangs,Fénétrange Gendarmerie
87407122,87476879,1.0,Fénétrange Carrefour des Étangs,Fénétrange Mairie
87407130,87703595,1.0,Gosselming Poste,Gosselming Mairie
87407130,87703678,3.0,Gosselming Poste,Dolving Rue de Sarrebourg
87407148,87215319,4.0,Mittersheim l'Escale,Loudrefing Rue Principale
87407148,87215327,1.0,Mittersheim l'Escale,Mittersheim Centre
87407155,87192286,4.0,Morhange Place de la République,Morhange
87407155,87193110,6.0,Morhange Place de la République,Baronville Mairie
87407155,87407171,1.0,Morhange Place de la République,Morhange Jeanne d'Arc
87407171,87192179,3.0,Morhange Jeanne d'Arc,Racrange Rue de Morhange
87407171,87192286,5.0,Morhange Jeanne d'Arc,Morhange
87407171,87407155,1.0,Morhange Jeanne d'Arc,Morhange Place de la République
87407189,87215012,1.0,Sarrebourg Place Mathey,Sarrebourg
87407189,87215350,5.0,Sarrebourg Place Mathey,Sarraltroff Gare
87407189,87407031,1.0,Sarrebourg Place Mathey,Sarrebourg Méphisto
87407247,87191403,3.0,Budange Rue D'Aboncourt,Aboncourt Mairie
87407247,87406777,2.0,Budange Rue D'Aboncourt,Hombourg Chapelle
87407262,87213223,1.0,Gundershoffen au Cygne,Gundershoffen
87407262,87213231,3.0,Gundershoffen au Cygne,Reichshoffen Usines
87407270,87213249,5.0,Niederbronn-les-Bains Archéologie,Reichshoffen
87407270,87678524,2.0,Niederbronn-les-Bains Archéologie,Niederbronn Hotel de Ville
87407296,87213256,2.0,Niederbronn-les-Bains Usine,Niederbronn-les-Bains
87407296,87668137,6.0,Niederbronn-les-Bains Usine,Philippsbourg Falkenstein
87407320,87213058,9.0,Schweighouse-sur-Moder Villa,Haguenau
87407320,87213108,2.0,Schweighouse-sur-Moder Villa,Schweighouse-sur-Moder
87407379,87703462,1.0,Sarrewerden Lotissement,Sarrewerden Église
87407379,87703470,3.0,Sarrewerden Lotissement,Bischtroff-sur-Sarre Mairie
87407403,87117689,2.0,Gondrexange Centre,Hertzing Centre
87407403,87215137,4.0,Gondrexange Centre,Gondrexange Domaine Ketzing
87407502,87395962,1.0,Arrest Usine Melius,Sainte-Florine Lycée Claude Favard
87407502,87734251,8.0,Arrest Usine Melius,Arvant
87407692,87409474,5.0,La Chomette,Paulhaguet Monument
87407692,87409482,9.0,La Chomette,Vieille-Brioude
87407692,87734269,13.0,La Chomette,Brioude
87407692,87734293,4.0,La Chomette,Paulhaguet
87407726,87408971,7.0,La Grave Carrefour,Reugny RN144
87407726,87765990,5.0,La Grave Carrefour,Vallon-en-Sully Marché couvert
87407932,87687400,3.0,Lanthenas,Coubladour Rond-Point
87407932,87734681,2.0,Lanthenas,Borne (Haute-Loire)
87407940,87734202,10.0,Le Breuil-sur-C Salle des F.,Issoire
87407981,87409698,3.0,Langeac le Treuil,Saint-Eble
87407981,87734319,14.0,Langeac le Treuil,Langeac
87408906,87409490,6.0,Meaulne Place Centrale,Urcay Hôtel du Lyon d'Or
87408906,87765990,9.0,Meaulne Place Centrale,Vallon-en-Sully Marché couvert
87408971,87589580,11.0,Reugny RN144,La Ville Gozet Square H. Duna
87409417,87734053,16.0,Pontmort RN9-D17,Riom - Châtel-Guyon
87409417,87734129,8.0,Pontmort RN9-D17,Aigueperse
87409474,87731802,7.0,Paulhaguet Monument,Saint-Georges-d'Aurac Bourg
87409474,87734293,1.0,Paulhaguet Monument,Paulhaguet
87409474,87734301,8.0,Paulhaguet Monument,Saint-Georges-d'Aurac
87409474,87734319,20.0,Paulhaguet Monument,Langeac
87409482,87407692,5.0,Vieille-Brioude,La Chomette
87409482,87734269,6.0,Vieille-Brioude,Brioude
87409490,87408906,5.0,Urcay Hôtel du Lyon d'Or,Meaulne Place Centrale
87409490,87576322,20.0,Urcay Hôtel du Lyon d'Or,Saint-Amand-Montrond - Orval
87409490,87765990,15.0,Urcay Hôtel du Lyon d'Or,Vallon-en-Sully Marché couvert
87409524,87395657,10.0,Sainte-Florine Place François,Brassac-les-Mines Lycée Rabelais
87409524,87395962,2.0,Sainte-Florine Place François,Sainte-Florine Lycée Claude Favard
87409532,87409698,5.0,Sainte-Eugénie-de-Villeneuve,Saint-Eble
87409532,87680728,3.0,Sainte-Eugénie-de-Villeneuve,Fix Saint-Geneys Rn102 Bourg
87409532,87731802,6.0,Sainte-Eugénie-de-Villeneuve,Saint-Georges-d'Aurac Bourg
87409698,87407981,3.0,Saint-Eble,Langeac le Treuil
87409698,87409532,5.0,Saint-Eble,Sainte-Eugénie-de-Villeneuve
87409763,87721787,5.0,Bois d'Oingt,Bois-d'Oingt - Légny
87409763,87761056,4.0,Bois d'Oingt,Oingt Route de Saint-Laurent
87409771,87666099,3.0,Létra Gabodière,Chamelet Centre
87409771,87721811,3.0,Létra Gabodière,Ternand
87409771,87721829,3.0,Létra Gabodière,Chamelet
87411017,87381509,41.0,Rouen Rive Droite,Mantes-la-Jolie
87411017,87384008,71.0,Rouen Rive Droite,Paris Saint-Lazare
87411017,87393009,70.0,Rouen Rive Droite,Versailles Chantiers
87411017,87411173,13.0,Rouen Rive Droite,Elbeuf - Saint-Aubin
87411017,87411207,8.0,Rouen Rive Droite,Oissel
87411017,87411223,4.0,Rouen Rive Droite,Sotteville
87411017,87411249,4.0,Rouen Rive Droite,Maromme
87411017,87411264,10.0,Rouen Rive Droite,Barentin
87411017,87411439,13.0,Rouen Rive Droite,Morgny
87411017,87411454,19.0,Rouen Rive Droite,Montérolier - Buchy
87411017,87411801,10.0,Rouen Rive Droite,Montville
87411017,87413013,42.0,Rouen Rive Droite,Le Havre
87411017,87413385,19.0,Rouen Rive Droite,Yvetot
87411017,87444000,110.0,Rouen Rive Droite,Caen
87411017,87444265,60.0,Rouen Rive Droite,Lisieux
87411173,87411017,15.0,Elbeuf - Saint-Aubin,Rouen Rive Droite
87411173,87411181,5.0,Elbeuf - Saint-Aubin,Tourville
87411173,87411207,7.0,Elbeuf - Saint-Aubin,Oissel
87411173,87415323,9.0,Elbeuf - Saint-Aubin,Bourgtheroulde - Thuit-Hébert
87411181,87411173,6.0,Tourville,Elbeuf - Saint-Aubin
87411181,87411207,2.0,Tourville,Oissel
87411207,87411017,9.0,Oissel,Rouen Rive Droite
87411207,87411173,7.0,Oissel,Elbeuf - Saint-Aubin
87411207,87411181,2.0,Oissel,Tourville
87411207,87411215,3.0,Oissel,Saint-Étienne-du-Rouvray
87411207,87415661,4.0,Oissel,Pont-de-l'Arche
87411207,87415877,8.0,Oissel,Val-de-Reuil
87411215,87411207,4.0,Saint-Étienne-du-Rouvray,Oissel
87411215,87411223,3.0,Saint-Étienne-du-Rouvray,Sotteville
87411223,87411017,5.0,Sotteville,Rouen Rive Droite
87411223,87411215,3.0,Sotteville,Saint-Étienne-du-Rouvray
87411249,87411017,5.0,Maromme,Rouen Rive Droite
87411249,87411256,3.0,Maromme,Malaunay - Le Houlme
87411256,87411249,3.0,Malaunay - Le Houlme,Maromme
87411256,87411264,5.0,Malaunay - Le Houlme,Barentin
87411256,87411801,5.0,Malaunay - Le Houlme,Montville
87411264,87411017,11.0,Barentin,Rouen Rive Droite
87411264,87411256,5.0,Barentin,Malaunay - Le Houlme
87411264,87411272,2.0,Barentin,Pavilly
87411272,87411264,2.0,Pavilly,Barentin
87411272,87411280,6.0,Pavilly,Motteville
87411272,87413385,10.0,Pavilly,Yvetot
87411280,87411272,6.0,Motteville,Pavilly
87411280,87413385,5.0,Motteville,Yvetot
87411439,87411017,14.0,Morgny,Rouen Rive Droite
87411439,87411447,3.0,Morgny,Longuerue - Vieux-Manoir
87411439,87411454,7.0,Morgny,Montérolier - Buchy
87411447,87411439,3.0,Longuerue - Vieux-Manoir,Morgny
87411447,87411454,4.0,Longuerue - Vieux-Manoir,Montérolier - Buchy
87411454,87411017,25.0,Montérolier - Buchy,Rouen Rive Droite
87411454,87411439,7.0,Montérolier - Buchy,Morgny
87411454,87411447,4.0,Montérolier - Buchy,Longuerue - Vieux-Manoir
87411454,87411462,5.0,Montérolier - Buchy,Sommery
87411454,87411470,10.0,Montérolier - Buchy,Serqueux
87411462,87411454,6.0,Sommery,Montérolier - Buchy
87411462,87411470,6.0,Sommery,Serqueux
87411470,87313759,11.0,Serqueux,Abancourt
87411470,87313833,8.0,Serqueux,Formerie
87411470,87411454,10.0,Serqueux,Montérolier - Buchy
87411470,87411462,5.0,Serqueux,Sommery
87411801,87411017,10.0,Montville,Rouen Rive Droite
87411801,87411256,4.0,Montville,Malaunay - Le Houlme
87411801,87411819,5.0,Montville,Clères
87411819,87411801,4.0,Clères,Montville
87411819,87415158,9.0,Clères,Auffay
87411819,87415166,7.0,Clères,Saint-Victor-l'Abbaye
87413013,87411017,42.0,Le Havre,Rouen Rive Droite
87413013,87413302,5.0,Le Havre,Harfleur
87413013,87413328,10.0,Le Havre,Étainhus - Saint-Romain
87413013,87413344,13.0,Le Havre,Bréauté - Beuzeville
87413013,87413385,60.0,Le Havre,Yvetot
87413302,87413013,5.0,Harfleur,Le Havre
87413302,87413310,4.0,Harfleur,Saint-Laurent - Gainneville
87413310,87413302,3.0,Saint-Laurent - Gainneville,Harfleur
87413310,87413328,5.0,Saint-Laurent - Gainneville,Étainhus - Saint-Romain
